-4.986079086346512090e-02,1.685087448085487161e-01,-8.240953013301455243e-02,-1.612937109718201589e-02,-2.627213973713548034e-01,1.265428298471800994e-01,-3.396872610631102712e-02,4.902758263369951658e-02,2.843299673967792374e-01,-1.358734036607017193e-01,-8.257113208984766251e-02,6.327167374125743093e-02,5.373629011394575467e-02,-3.483762204147602959e-01,1.681069054371028479e-02,8.243179205258271969e-02,7.626685662271752431e-02,-4.454873397282505670e-02
1.942551823776658415e-01,-1.190083327040851041e-01,-2.736060526883955443e-02,1.861076113216091621e-01,-6.751350156200566777e-02,8.158434377708533303e-01,-3.722659753092019130e-01,1.918396171092488223e-01,1.016302206913142908e-01,-7.435305506561176725e-02,-2.728051829122485339e-02,5.354048789340680459e-02,1.131322710223857247e-01,8.777684487419112891e-02,-3.671356698863654372e-02,1.564428375670240401e-01,7.321455395835792246e-02,-2.893176836116020945e-02
-9.188646554265451905e-02,1.393437992297427014e-02,5.083002881928075367e-03,-2.095859036261049635e-02,-1.029555884593104376e-01,2.275879333313079664e-02,8.673557670867101596e-03,-1.810220275864097422e-02,7.536693151029116855e-03,1.295610057234452828e-01,4.989107820234576877e-03,-1.061651182115071756e-01,1.172522821935435139e-02,7.603529615058985010e-03,7.419298358716206430e-03,-8.118359569926221139e-03,-7.212206627574806184e-02,2.863202833343149109e-02
-3.836815965742037052e-03,2.100463927197037950e-01,-4.633549930083329105e-02,-1.484353901535330131e-02,-1.603519034431947002e-02,-1.395044011077052892e-01,1.057798485897601913e-02,8.619589988529763325e-02,-1.003052128185968062e-01,2.628765713108545399e-02,-4.618029792331499600e-02,-7.883847494154284929e-02,8.880918978129553887e-02,8.378768050711977999e-02,-7.735055124465672893e-02,8.112761306488540727e-03,1.580574018629292768e-02,-2.598734908112185563e-02
-2.965796742193344548e-01,-8.521408769280582052e-02,-9.018421743398657986e-02,-3.162865613617569377e-02,-1.821136106260194121e-01,-8.340618907859460862e-02,1.390680011372801839e-01,4.290408773970309786e-02,-2.867526106886050807e-01,8.068714953663397305e-02,-9.020834684956270666e-02,2.411215718483456297e-02,9.938694620116128586e-02,-4.039875981224511081e-02,-4.785627901019166158e-02,-2.778866847621961483e-02,6.180637516006551833e-03,-4.162976740246490670e-02
1.680077746841263098e-01,8.483778664904755296e-01,5.276793375474174430e-02,-1.223601641809514556e-01,-1.210970002343585983e-01,-5.827092352554525956e-01,-5.098036323926232599e-02,-6.093326854683096816e-02,5.154093474250909246e-01,1.339495481593981074e-01,5.286593674824287964e-02,-5.534549192254526601e-02,-1.688663449351705814e-01,1.854089640632032576e-02,-1.418714960732418429e-01,-4.663273635064740102e-02,-1.033892408076181740e-01,5.803642518291162594e-02
-2.553788874973205586e-02,-3.877672577483021188e-01,3.546661679890290853e-02,1.848498695903233457e-02,1.259385256166981604e-01,-5.624563648317171954e-02,1.494766331168614036e-02,-7.131529700958939844e-02,1.453808303530092771e-01,7.555804607007352014e-02,3.523730077168733127e-02,3.207657583189005290e-02,-9.041194770203322961e-02,-5.183708844678765193e-02,-1.075222223257838172e-01,-3.273226880298265445e-02,-1.043931092834390721e-02,1.789257763781927288e-02
4.828232441608119874e-02,1.982172707298005543e-01,-1.964336268940023236e-02,8.295579844988153206e-02,3.294841320164208776e-02,-6.228088445022255532e-02,-6.719085930113054272e-02,6.789277507160815239e-02,-1.767871914305116365e-01,-3.291813017741836850e-02,-1.942216568404898230e-02,7.158915533650883969e-03,-5.325225577399952774e-03,5.018956619678057590e-02,-7.704842652751728305e-02,6.761361453377412456e-02,-2.039204521289477573e-02,-2.664615792819775494e-02
3.115911914293705842e-01,1.508096786622897256e-01,1.111380711507236989e-02,-8.846553229920732508e-02,-3.358157048688769075e-01,5.296230057084847509e-01,1.630324057402049165e-01,-1.653073773038289118e-01,1.530560749030327183e-01,8.983867893281979877e-02,1.115341684926958454e-02,5.568903714838735475e-02,-2.052212031385882221e-02,-5.946541731376925322e-02,1.448610273583306740e-01,-3.097385917758705906e-02,-1.237922945427687334e-02,1.522864430146932679e-01
-1.530448839045907838e-01,-8.542149851660534032e-02,6.985428093626527835e-02,3.204422652232358226e-02,8.888136026078770346e-02,1.672712514462311173e-01,8.485797519778771891e-02,-2.995965053246955889e-02,4.017397496396194617e-02,-4.794884784227573110e-02,6.985968328002375993e-02,-5.239766817137300053e-02,1.884814577330511803e-03,-7.405767197685071690e-02,-4.178270967478824732e-02,-3.660973102720524452e-02,3.038298755552818961e-02,-1.780089219625444197e-02
-9.185428463580498637e-02,1.401931109448667501e-02,5.211937801148619487e-03,-2.117829280168865430e-02,-1.027786798545392288e-01,2.269010339614249347e-02,8.859786818936453076e-03,-1.822616992099827110e-02,7.576717619854103115e-03,1.293846708730298500e-01,5.019630207934729950e-03,-1.059824906811991235e-01,1.196553596912901252e-02,7.482891344870321731e-03,7.446057650823647428e-03,-8.189385403505319849e-03,-7.224680994079685226e-02,2.880602437614892056e-02
5.460590305420473523e-02,3.297249340878150026e-02,-9.783764192181382269e-02,-9.533941951087553102e-02,3.791433215500232545e-02,-7.175293213130687353e-02,3.911010476454263723e-02,1.251063354530350565e-02,3.840783242261788799e-02,-5.166201990402956301e-02,-9.800229144821907823e-02,-2.862784951660497963e-03,3.245634225588703986e-02,-3.222397949383940668e-02,6.059350678554314973e-02,6.011654208286827672e-02,3.653615968661118318e-02,-3.618107755585613788e-02
4.898707556210363245e-02,1.192491194435285756e-01,2.364153863353756629e-02,9.640849515156001137e-02,9.541514256799644988e-02,-1.650267950000766926e-01,-8.957408913003793438e-02,-1.146291058581789396e-02,1.008743951235130561e-02,4.145501565975054370e-03,2.383096897853504564e-02,2.786699821070408312e-02,1.455076918073460769e-02,3.476458296298219619e-02,-1.334641595088574273e-01,1.792199042258744643e-02,3.537657935695259770e-02,2.761349362855784230e-03
-3.847630355207647401e-01,7.118169473057421592e-02,1.106438865526488541e-02,7.971921072786671003e-02,-1.043103160435158647e-02,-3.250152067126360622e-02,-4.165550367600359682e-02,4.691968701003009640e-02,-2.775896597649337577e-02,-8.311175806827912627e-02,1.107261414415859103e-02,-2.427742102517363096e-02,3.769904067924608609e-02,5.424534112874666164e-02,-1.359728484467028764e-01,2.926900883926126812e-03,2.894414861039614970e-02,-4.172966537014523303e-02
-5.381057237671505594e-03,-7.075476150307130618e-02,1.116120578881473965e-02,-7.830886825226195114e-02,-4.872259348910566029e-02,-1.173546522604993203e-01,-1.229131913040006907e-01,-8.196821221897573895e-02,1.173988330688037207e-01,-3.742333117777717905e-02,1.105284503525957168e-02,4.487082790313618591e-02,-1.140091454882787986e-01,-1.122408907455953037e-01,1.125780311642204934e-01,-1.667130474764224810e-02,-1.832981214999867062e-02,1.007280539989289896e-02
8.291172265059421065e-02,1.474305787191850237e-01,3.788347353454776800e-03,1.090161543809953920e-02,-2.684678243421307828e-02,-4.694638873669019358e-02,-3.296438426772131669e-02,6.650109043253178698e-02,-2.837721966600142975e-02,-2.395546099758837436e-02,3.822811296239760331e-03,6.084113587595960104e-02,2.075200722053315364e-02,-8.074636618259212542e-03,-2.580778891728864599e-02,2.718321778269134140e-02,1.520639288252893795e-02,5.745291908842706415e-03
7.021052930019335003e-02,6.395101007308366670e-02,-6.145798452360307085e-02,1.751351740652565617e-02,4.845755031643872619e-03,-9.262220954128648487e-02,-1.046086248148442310e-02,-1.961759692574445088e-02,-2.114853519531065262e-02,3.119565712378251365e-02,-6.131585376511191482e-02,3.489799419712263234e-02,3.828655636561899972e-02,2.630926303489277557e-02,-1.876815188283159283e-02,1.007377462862161198e-02,6.436752907892732967e-02,1.718360312363213793e-02
-2.916600611243367475e-02,-1.140553307957787102e-02,1.771950120046162508e-02,-2.820585242675186996e-02,-3.797249696025589011e-02,4.629835191449292731e-02,1.201022662893219337e-02,-2.586861612525412010e-02,1.567651800136117268e-01,-1.974481821950522728e-02,1.762305931797380695e-02,-3.182612706270276925e-02,-3.344510270266332942e-03,-3.543179797107394446e-02,1.185047318309366375e-02,7.407800476140379703e-03,1.671992513162175176e-02,-7.445769757498561792e-04
