2.829521843742012210e-01,4.401558692364757053e-01,3.252379603936619845e-01,3.066286391182793114e-01,4.232226667849823820e-01,4.746666457040716325e-01,2.022952867137822741e-01,5.077721182725725840e-02,6.246069999711706400e-01,3.752121836520461162e-01,3.250029999847934836e-01,2.277597710132891751e-01,1.421659400633500103e-01,4.229665854533509184e-01,3.354733467497343913e-01,6.096434400440702006e-02,6.782549666321419091e-02,6.635460754106260739e-02
4.501703091565477655e-01,3.737535658635082747e-01,5.206554082795612493e-01,2.200295426209886440e-01,3.175520929612151155e-01,6.217882175925819599e-01,5.032955344972125378e-01,1.211325830723955499e-01,7.424939751220981377e-01,3.892771835247603174e-01,5.209657207912216093e-01,3.314036637547053687e-01,1.488219559801682856e-01,3.617823951317982734e-01,3.065826473533627694e-01,1.184045082670917293e-01,9.745753784276792175e-02,1.102005675532104212e-01
3.453926882999581172e-01,5.017515321926785399e-01,2.890538265162879289e-03,2.842057055415193045e-01,5.826212010357250115e-01,4.100041831775496082e-01,2.936934558137853091e-01,1.625909315606340888e-01,2.207546654657611962e-01,5.008465217301776295e-01,2.822577017993987969e-03,3.122140140030530420e-01,2.604908130935614796e-01,2.204194744653575344e-01,2.204319187159669846e-01,2.380882143564021225e-01,1.672178530040965005e-01,1.706890693934751402e-01
3.096099953614143696e-01,2.149611006971218485e-01,2.916638756889252670e-01,7.350405787728059304e-02,1.429795476897838813e-01,1.878670605403164329e-01,6.873062277868699499e-02,4.018132675901253670e-02,4.198729683893587805e-01,1.373176568865500657e-01,2.915405426093212182e-01,1.707841595262987733e-01,4.976659214814410648e-02,9.468647218754044914e-02,1.741029460222273950e-01,4.183311906109515171e-02,2.800437163235821800e-02,2.760558914362487570e-02
4.140259779364475201e-01,2.995006365697430728e-01,5.416130936587867373e-01,1.467200986422311781e-01,2.566145938295767981e-01,4.615567027616896967e-01,1.745672940998903300e-01,8.068112800340300483e-02,7.563016204280523791e-01,2.240985043198682469e-01,5.417142106912780086e-01,2.355025852871513725e-01,7.626602540537263941e-02,2.224828742920470781e-01,2.324331248709251285e-01,8.515195336716240015e-02,4.989580572036368677e-02,5.557689291440563728e-02
4.681802030637663425e-01,6.429057188791631461e-01,4.070691233302276557e-01,1.681430916374795637e-01,4.728023700509804139e-01,6.304234579919540948e-01,2.729235115300764902e-01,1.229749021977514511e-01,7.284738515642115164e-01,4.193869781542658437e-01,4.070755957017479498e-01,3.509140659792493455e-01,1.413557857445483790e-01,4.195814053549438705e-01,3.919426306544306904e-01,1.384139279620208718e-01,6.952637053206991991e-02,6.936012588560175329e-02
1.844703739200115600e-01,4.860621783177743738e-01,3.019588237355157467e-01,6.697658905092022941e-02,1.904976019144681010e-01,2.549198123490384327e-01,6.071326452613718533e-02,3.972865916489282806e-02,5.556349934300728322e-01,1.437945090973632711e-01,3.023391432510803001e-01,1.802932788647132745e-01,6.710195793943830866e-02,1.457373623449816080e-01,1.770340550461236007e-01,3.952381347171272236e-02,2.635326281354553532e-02,2.502519503551300581e-02
4.594389998875288150e-02,1.094526218030238834e-01,1.512664279234866571e-01,3.962593514369718017e-02,7.846533307602990281e-02,1.165463674749637329e-01,3.669199585777122019e-02,1.924042687289302667e-02,2.523756952049540092e-01,6.375883362842869884e-02,1.511979463954829794e-01,6.161957417755284383e-02,2.686444750546019417e-02,6.894917960642613086e-02,6.105639424033521001e-02,2.131140040985878698e-02,1.238302009994812942e-02,1.067146946163902328e-02
6.016047161570563517e-01,7.388593019665079531e-01,2.212279394984025538e-01,4.032609134550529384e-01,7.554893131817144170e-01,7.501999928276849028e-01,5.478371467943312645e-01,2.369166409556918429e-01,7.623997131091234669e-01,6.249485106912984200e-01,2.210905380098662498e-01,4.935214369682531799e-01,2.177516703780887630e-01,4.991960520431352744e-01,5.506424462331095393e-01,1.780624965738369370e-01,1.098751047581431189e-01,1.205369758408481734e-01
3.714808248238542498e-01,4.036391563693265683e-01,5.030605859785329814e-01,1.274931224451744394e-01,2.225779521795583360e-01,4.510880808570125189e-01,1.376965194053809960e-01,6.591063664062447869e-02,6.013851875365859856e-01,1.910615154697094809e-01,5.029860086265282026e-01,1.834702403156541761e-01,7.967867379799531413e-02,1.855543676533586428e-01,1.976732719415758011e-01,6.903214076814323530e-02,4.308840123772123692e-02,4.647357093744228923e-02
3.454112574561385984e-01,5.016696687301979152e-01,2.811182101660890387e-03,2.843194997067882701e-01,5.824861926209516927e-01,4.098823917795519911e-01,2.937716626919225082e-01,1.625491775219296275e-01,2.205711287505319196e-01,5.008562941072073338e-01,2.920468129481384664e-03,3.122272916232670115e-01,2.604361191031998035e-01,2.204969983424342750e-01,2.203562830281891038e-01,2.379849211883853510e-01,1.674053552732083783e-01,1.706603344506206210e-01
2.301869911665049284e-01,3.207177400038651038e-01,3.080075855868483203e-01,1.752953782188643173e-01,2.298662418362134863e-01,3.332400893091109761e-01,1.874862238642444612e-01,6.087644292443990940e-02,5.027767453375433515e-01,1.968399398143113876e-01,3.079436038572826995e-01,2.091254339922898053e-01,7.215012899242945199e-02,2.129237128021787551e-01,2.158140038692476781e-01,5.882718298319209588e-02,4.508764785694767407e-02,4.787307314359943999e-02
1.411784068046846030e-01,1.572410070573360685e-01,2.627363014009689302e-01,4.708478859824395679e-02,7.948907129189029808e-02,1.426069911948773528e-01,7.377424302189571070e-02,2.756661066779587943e-02,2.235018785307661127e-01,7.959016097421675595e-02,2.627905710051265387e-01,7.117973976914723777e-02,3.122584178472241970e-02,7.986140706642633202e-02,7.724942222753024279e-02,2.784575869232481724e-02,1.980552481318732794e-02,2.139867428058636958e-02
